"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"DBLOAMIM_01198",81.8859593428197,0.637633012235886,0.32459553368388,1.96439243941314,0.0494845989561138,0.145904239076692
"DBLOAMIM_01199",1360.85766431625,-0.207383216772062,0.199285807376017,-1.04063214286388,0.298046307412694,0.503340444041021
"DBLOAMIM_01200",128.323055295393,-0.197689804356272,0.245980438714832,-0.803680997518085,0.421581231315643,0.624069100795291
"DBLOAMIM_01201",126.810669002272,-0.544503263483498,0.263656801819226,-2.06519710368342,0.0389043544640982,0.121690887628073
"DBLOAMIM_01202",105.367323796302,0.183569471965318,0.261718322313011,0.701400919671842,0.483052848211627,0.678753946315221
"DBLOAMIM_01203",34.4022957375952,-0.877987148617531,0.521514190758877,-1.68353453113123,0.0922716604676234,0.23026763236618
"DBLOAMIM_01204",18.2309620693305,-0.664792986883133,0.587693101464649,-1.13119072731386,0.257974823914742,0.462006121349446
"DBLOAMIM_01205",72.1635482937274,-0.600511753474539,0.425711284459606,-1.4106080233152,0.158360224549434,0.337352830300741
"DBLOAMIM_01206",8.48111543665601,-1.61161391896673,0.921485837624874,-1.74892966680926,0.0803031777270154,0.209972379560358
"DBLOAMIM_01207",110.402108224536,-1.13931679182901,0.388943651465816,-2.92925925782629,0.00339770896936483,0.0180875923569992
"DBLOAMIM_01208",76.4863335211775,0.189672208498607,0.315389641409196,0.601390101625186,0.547580189917316,0.731465142412109
"DBLOAMIM_01209",3.22082860491493,-0.973913638698499,1.34681756455749,-0.723122169125027,0.469604830316416,0.6668300554417
"DBLOAMIM_01210",15.0964251887097,0.768673079137621,0.637868638669401,1.20506485589428,0.228178265643901,0.430677955930297
"DBLOAMIM_01211",13.0684000051152,0.282323314909789,0.683530916378488,0.413036642739741,0.67957976733336,0.825299647252757
"DBLOAMIM_01212",2.68182659297259,-0.282761111874197,1.45941766897381,-0.193749272662308,0.846372208778651,0.926190882965946
"DBLOAMIM_01213",14.5447584268197,-0.154804025029644,0.612273604446177,-0.252834719487328,0.80039593687433,0.898527404837076
"DBLOAMIM_01214",10.1534282899792,-0.354478249926292,0.729165119985537,-0.486142631086527,0.62686604295503,0.788435912168214
"DBLOAMIM_01215",9.29994083257911,-0.902133590224604,0.822786132537621,-1.09643752434458,0.272887350024751,0.477939843643997
"DBLOAMIM_01216",2.81665329476193,-1.45100806293841,1.50263694666994,-0.96564114582305,0.334223778864825,0.539471458449763
"DBLOAMIM_01217",1.55750568156734,-0.198264618486203,1.82015302146128,-0.108927445191959,0.91326003804623,0.96136654506706
"DBLOAMIM_01218",1.90764561733915,-2.08576382109533,1.83447176400151,-1.13698333330881,0.255545253088415,0.459616390911878
"DBLOAMIM_01219",10.0450831941239,-0.778940266263301,0.784176042557293,-0.993323213143675,0.320552468618565,0.525831345916317
"DBLOAMIM_01220",0.2685877213431,-0.617069445089995,4.01320142623392,-0.153759898782122,0.877799053880476,0.944975638166327
"DBLOAMIM_01221",11.1824753214348,-1.90085920979624,0.798084074840424,-2.38177814809338,0.017229273716395,0.0651401069337576
"DBLOAMIM_01222",1.01972911341308,-2.54181790222904,2.3682156269998,-1.07330509656723,0.283134249248401,0.489182624463326
"DBLOAMIM_01223",1.90629833274046,-2.14048606726551,1.82056216815135,-1.17572808262792,0.239703552904355,0.443152383416422
"DBLOAMIM_01224",5.81718297047336,0.750684967997854,0.935516316938173,0.802428513972639,0.422305124502319,0.624235182863924
"DBLOAMIM_01225",6.29162943905583,0.0718520658206807,0.908932144391899,0.0790510779754102,0.936991995794423,0.974936299756346
"DBLOAMIM_01226",0.162358269726798,0.109730561320435,4.40704909629572,0.0248988742632042,0.980135625164794,0.989558084568207
"DBLOAMIM_01227",1.58311799351757,0.0977304229827211,1.85160465177888,0.0527814741061647,0.957906022444263,0.983689789769435
"DBLOAMIM_01228",3.00310240409819,0.896789506401044,1.36974024633284,0.654715015348338,0.512651255917217,0.704231239716068
"DBLOAMIM_01229",1.64418015991764,1.5040588435926,1.74122357137042,0.863794212485215,0.387700947731826,0.597458454232264
"DBLOAMIM_01230",0.159344177424453,0.135053647858459,4.40843644857376,0.0306352715830013,0.9755604126874,0.989191012453989
"DBLOAMIM_01231",2.98294630536411,0.0360255242152024,1.40244990527615,0.0256875657944507,0.979506541644404,0.989558084568207
"DBLOAMIM_01232",8.84870813530217,-0.663881039209476,0.794935109989043,-0.835138655806292,0.403639644077732,0.609855387891028
"DBLOAMIM_01233",0.106229451616302,0.719418945880376,4.44806996859425,0.161737326741679,0.871512709023637,0.943046412256776
"DBLOAMIM_01234",5.0835466882092,1.2578301793676,1.08197501943381,1.16253162667823,0.245019585676627,0.447720839429424
"DBLOAMIM_01235",2.77260252732063,0.041913626572533,1.5776473264071,0.0265671711737921,0.978804957620553,0.989558084568207
"DBLOAMIM_01236",14.2571747047866,-0.372122420211805,0.715870175949634,-0.519818303253335,0.603190220987651,0.770701794487215
"DBLOAMIM_01237",16.6199428859663,0.308773101218372,0.553853211032858,0.557499884567886,0.577185937925893,0.751150234339633
"DBLOAMIM_01238",1.22166784766699,-0.906540006908541,2.25369205466093,-0.402246617959049,0.687502536832562,0.829483175728027
"DBLOAMIM_01239",28.1715179521984,-0.296476597995682,0.449231204895831,-0.659964389749884,0.509276681691824,0.701570322850885
"DBLOAMIM_01240",7.82147294521276,0.139380887253496,0.813976666571634,0.171234499682345,0.864039381266526,0.937376631636843
"DBLOAMIM_01241",84.9121687831828,-0.52608659318759,0.373204270702904,-1.40964783762186,0.158643694179235,0.33767102446603
"DBLOAMIM_01242",38.7141014913235,-0.372101452683496,0.477625290589216,-0.779065639979949,0.435941049257806,0.636708251179005
"DBLOAMIM_01243",33.6538719742401,-1.08383225784571,0.440103284851432,-2.46267704684727,0.0137904068803817,0.0552933830012757
"DBLOAMIM_01244",18.9644984095934,-1.38789693524498,0.592112088298532,-2.34397669406341,0.0190793635688439,0.070753810701545
"DBLOAMIM_01245",18.1953594068981,-1.08208438236786,0.676199825542536,-1.60024351011874,0.109544573230705,0.258512872909949
"DBLOAMIM_01246",2.72923265728102,-0.525338016507804,1.4310834752168,-0.367091106567505,0.713551060856949,0.845914110752258
"DBLOAMIM_01247",23.156221713038,-0.574918852954055,0.526756149688844,-1.09143263594295,0.275082558431183,0.478817730687933
"DBLOAMIM_01248",8.68090859759866,-0.50431435623665,0.863228222230402,-0.584219031826377,0.559072958646847,0.739402673953845
"DBLOAMIM_01249",2.46591223352206,-2.46485323624577,1.69845284860476,-1.45123442094409,0.146714595172177,0.318746635585456
"DBLOAMIM_01250",19.7181387193441,-0.240530443558038,0.528087878959516,-0.455474274531639,0.648768070998123,0.803540581787148
"DBLOAMIM_01251",4.29219455206451,-0.865011671117082,1.18951701121107,-0.727195713020025,0.46710607200995,0.664699599976852
"DBLOAMIM_01252",41.4009670805331,-0.547042814931581,0.402162255957171,-1.36025399407407,0.173749561457459,0.361870467948621
"DBLOAMIM_01253",24.0972475005945,-1.13818709985489,0.521813576494168,-2.18121404104099,0.0291675887673331,0.0971481329578635
"DBLOAMIM_01254",17.619127402711,-0.778666535456959,0.688237650836254,-1.13139194653304,0.257890159654146,0.462006121349446
"DBLOAMIM_01255",2.17943634661661,-0.905559914094452,1.66958356375029,-0.542386696752299,0.587552142193515,0.758695535406806
"DBLOAMIM_01256",28.3045145889807,-1.22844582543353,0.532911401653944,-2.30515958491584,0.021157637411938,0.0763251160505155
"DBLOAMIM_01257",55.5876771767461,0.0169076077227021,0.340366537009575,0.0496747061895407,0.960381613104924,0.984159492667792
"DBLOAMIM_01258",14.6879235326119,0.383309247055929,0.700620503788315,0.547099670910776,0.584310258352598,0.75761752344585
"DBLOAMIM_01259",14.0491644230083,-1.10537247008209,0.679917645644113,-1.62574464299264,0.104003988853216,0.250555465826453
"DBLOAMIM_01260",20.9566236081601,-0.783871088416006,0.528428835908575,-1.48339953301039,0.1379682914345,0.305008040238869
"DBLOAMIM_01261",66.9025390254833,-0.462242239052495,0.318515477994518,-1.4512394875217,0.146713184833516,0.318746635585456
"DBLOAMIM_01262",109.916230463587,-0.52834983348437,0.408058172439856,-1.29479047147927,0.195392519907113,0.391406813942809
"DBLOAMIM_01263",73.9071137280245,0.0175934361874859,0.362035320758638,0.0485959108923936,0.96124132875199,0.984159492667792
"DBLOAMIM_01264",22.3117800747148,-0.886973545591697,1.53380567847295,-0.578282867276099,0.563073159480187,0.741924759587185
"DBLOAMIM_01265",51.2965298659268,-0.45450959188359,0.360862260012333,-1.25950990793012,0.207846213787696,0.406332893103586
"DBLOAMIM_01266",519.63050185906,-0.448240645222204,0.246899516338878,-1.81547802064942,0.0694504806834788,0.187635526138412
"DBLOAMIM_01267",529.223224167406,-0.151322038524161,0.264287055982397,-0.572566968751736,0.566937930074574,0.744446132699673
"DBLOAMIM_01268",216.234106671217,-0.692069047389459,0.316387862382102,-2.18740707111465,0.0287128204355855,0.0958871112159208
"DBLOAMIM_01269",217.826514126839,-0.604085178777202,0.271009238950764,-2.22902060872895,0.0258125335936218,0.088550353663133
"DBLOAMIM_01270",337.431131724569,-0.456897926508127,0.271539199307951,-1.6826223531357,0.0924482216275091,0.230479823819869
"DBLOAMIM_01271",1074.0160337714,-0.660887080473367,0.290583339968536,-2.27434608104142,0.0229451865831868,0.0811460390680679
"DBLOAMIM_01272",1067.17885142363,-0.51506146043759,0.589407187408846,-0.873863555519072,0.382192563917178,0.59399544728772
"DBLOAMIM_01273",65.0151352786329,-0.382595545443004,0.339318227167014,-1.12754197921319,0.259513402114201,0.463771998952135
"DBLOAMIM_01274",642.524934092454,-0.0341521774276618,0.176743269127964,-0.193230427366007,0.846778510172636,0.926232966383448
"DBLOAMIM_01275",54.579078040427,0.0326625923747527,0.342950369822738,0.0952399975297743,0.924124200926371,0.966740647250769
"DBLOAMIM_01276",183.156151597808,0.609070261852026,0.265635923606625,2.29287610494274,0.0218551388744014,0.0785039082535558
"DBLOAMIM_01277",816.084457415109,-0.838602578117135,0.181778735442451,-4.61331506172033,3.96296883972536e-06,5.51312460686656e-05
"DBLOAMIM_01278",125.111880238245,0.19831655340978,0.26640194366142,0.744426075441203,0.456618748708396,0.656490221095575
"DBLOAMIM_01279",113.509404956078,-0.361214060883921,0.301636241989835,-1.19751545272233,0.231105708194445,0.433301692653471
"DBLOAMIM_01280",178.322383223134,0.606361723744171,0.238177147999521,2.5458434146058,0.0109014076576481,0.0463678116249287
"DBLOAMIM_01281",47.5806481284184,0.151059550165129,0.347334463605034,0.434910917267639,0.663627089912257,0.812122236090948
"DBLOAMIM_01282",56.476615915973,-0.138035459644197,0.362676644751551,-0.380602009094787,0.703498590267336,0.840725890029973
"DBLOAMIM_01283",136.300086554352,-0.421197198091976,0.238855088168825,-1.76340056777133,0.0778329541221732,0.20500353397451
"DBLOAMIM_01284",169.875079626556,0.402894288391805,0.289532385748987,1.39153444734537,0.16406342135852,0.345411116204644
"DBLOAMIM_01285",467.620457794689,0.0111329690444258,0.203143660558304,0.0548034283414448,0.956295069087914,0.983689789769435
"DBLOAMIM_01286",203.208656780406,-0.0670047940670351,0.258442410178847,-0.259263926615862,0.795431610405049,0.895332437621809
"DBLOAMIM_01287",194.168123281402,-0.0572358585630481,0.243555353604549,-0.235001438958224,0.814207616367214,0.905611327972133
"DBLOAMIM_01288",58.1431386911363,0.713911356588246,0.33712080596871,2.11767219331609,0.0342028393941443,0.110843293082152
"DBLOAMIM_01289",3.72865338302725,-2.16495428130564,1.4712096563927,-1.47154708501163,0.141143223737954,0.30958069457506
"DBLOAMIM_01290",7.79405777590817,-1.1797587437709,0.916128054222326,-1.2877662007331,0.197827361134937,0.394823629957353
"DBLOAMIM_01291",7.47689089340003,-2.11280970903001,1.06003485906803,-1.99315116003598,0.0462448973056026,0.138459751980389
"DBLOAMIM_01292",168.056481415294,-0.1884372212866,0.329461158422979,-0.57195580258561,0.567351917653167,0.744446132699673
"DBLOAMIM_01293",247.322307038634,0.380146924320346,0.252786575883057,1.50382560067671,0.132626277588282,0.296521763881071
"DBLOAMIM_01294",37.6344690155117,-0.139047561384526,0.399661871596587,-0.347913001630735,0.727905520668591,0.85607944934307
"DBLOAMIM_01295",14.3504997396347,-0.280446427480051,0.678003869485707,-0.413635437940466,0.679141115972243,0.825299647252757
"DBLOAMIM_01296",11.0805055759766,-0.232826891306269,0.734993207069294,-0.316774208342198,0.751414935870962,0.867234370419985
"DBLOAMIM_01297",7.1949359275986,-0.0791186674179712,0.899501938673293,-0.0879583067210129,0.929909814069437,0.970776497440648
"DBLOAMIM_01298",151.913736497881,0.33266060037847,0.250627017651041,1.32731340577834,0.184405031097987,0.377198918200431
"DBLOAMIM_01299",48.2204087352218,0.513355340228727,0.392879035222174,1.3066498698217,0.191331651342251,0.386036136281882
"DBLOAMIM_01300",26.5863132511719,0.0442157199227684,0.517447754854995,0.0854496314031916,0.931903937259448,0.971247563749706
"DBLOAMIM_01301",40.6077737315932,-0.340329655159894,0.426374287190189,-0.798194603625537,0.424757568509391,0.62619412032005
"DBLOAMIM_01302",19.8773303904863,0.287209518840199,0.533572473541917,0.538276491164675,0.590386178867279,0.760843138413121
"DBLOAMIM_01303",22.0290041846564,-0.840553974694712,0.581282876193039,-1.44603257573955,0.148168065155263,0.321349860517616
"DBLOAMIM_01304",84.9007525469408,0.31688414527729,0.280866025002991,1.12823950591359,0.25921878379588,0.463574501134962
"DBLOAMIM_01305",14.396732924436,-1.60479700767824,0.703826649479337,-2.28010264866413,0.022601601182436,0.0803825307590026
"DBLOAMIM_01306",28.0198755033027,-0.112627362066165,0.478413999597685,-0.235418198800364,0.813884162354357,0.905611327972133
"DBLOAMIM_01307",632.894664066499,-0.0228955902741807,0.235998461775293,-0.0970158453658942,0.922713811025554,0.966067931876235
"DBLOAMIM_01308",16.8772438074321,-1.7041140821012,0.663161492401131,-2.56968189743807,0.010179193693331,0.0438890577393964
"DBLOAMIM_01309",66.2444981643656,0.151192836622444,0.319777617039213,0.472806189571122,0.636351457778225,0.794881039885956
"DBLOAMIM_01310",38.8843342606699,0.155099452036367,0.447200715740199,0.346822906532359,0.728724367112164,0.856242630139257
"DBLOAMIM_01311",6.99475668777943,-0.0975892338246588,0.8624805194206,-0.113149493382433,0.909912036861664,0.959848558365174
"DBLOAMIM_01312",1.40284240414889,-0.0394878575347471,2.06043058839767,-0.0191648569755779,0.984709592521656,0.990831265102371
"DBLOAMIM_01313",31.1656748273403,-0.00930480602445237,0.492575737713796,-0.0188901021955304,0.984928775437345,0.990831265102371
"DBLOAMIM_01314",172.286357401732,0.473384301484791,0.217816173210968,2.17332025673911,0.0297562219274954,0.0987169523233643
"DBLOAMIM_01315",31.8518903174061,-0.326106363673541,0.448190022783275,-0.72760736985712,0.466853967877695,0.664699599976852
"DBLOAMIM_01316",49.4406442171774,-0.389900682096706,0.364137945324212,-1.07074993722381,0.284281882496439,0.489182624463326
"DBLOAMIM_01317",52.776270708136,-0.154674644609469,0.352113825079652,-0.439274557238641,0.660462607397251,0.810636830398507
"DBLOAMIM_01318",2994.10019532777,-0.741059229753544,0.193150800878662,-3.83668732608092,0.000124705080806878,0.00106805235874735
"DBLOAMIM_01319",1107.22555625305,-0.733140252726438,0.188286971825068,-3.89373861409582,9.87110116598771e-05,0.000894192770108772
"DBLOAMIM_01320",130.972362935049,-0.926900444614017,0.281595745455713,-3.29159960536332,0.000996193321905177,0.00635405242133127
"DBLOAMIM_01321",73.8536275286212,0.487424351656586,0.310838691037524,1.56809420998927,0.116859147598992,0.27101103830978
"DBLOAMIM_01322",276.18122326057,0.115255618784251,0.193457822156345,0.595766133928178,0.551331470726732,0.734136775933322
"DBLOAMIM_01323",66.9983190963784,0.216427106841399,0.309324271248526,0.699677092805662,0.484128985318343,0.67988666203658
"DBLOAMIM_01324",387.877626626248,-0.0888795069509454,0.186067016142272,-0.477674704489191,0.632881751004306,0.791652384018302
"DBLOAMIM_01325",54.3952537890595,-0.223139298103402,0.366948021227772,-0.608095112100073,0.543124393884797,0.72899105746371
"DBLOAMIM_01326",32.5443096915466,-0.47992980000409,0.444587858648119,-1.07949371686271,0.28036769323971,0.485955092141909
"DBLOAMIM_01327",71.8978423388621,-0.448209077890639,0.341525961312609,-1.31237190920423,0.189394680144276,0.383048839038785
"DBLOAMIM_01328",424.952978099294,0.0179864865098053,0.193280214965608,0.0930591189222643,0.925856594823992,0.96774881933035
"DBLOAMIM_01329",25.4511616316949,-0.589461129713707,0.491662890539574,-1.19891320060134,0.230561698286955,0.432697978838767
"DBLOAMIM_01330",78.0141792934562,0.190375802181905,0.32371198630408,0.588102418929507,0.556463549606308,0.737460641004571
"DBLOAMIM_01331",324.77507770201,1.36019816922851,0.276732548714419,4.91520847673109,8.86880316288782e-07,1.43151579257382e-05
"DBLOAMIM_01332",621.392228264119,0.868069445972395,0.286237902108513,3.03268518801297,0.00242388321439588,0.0134434756252177
"DBLOAMIM_01333",480.650951390291,1.16040747597177,0.307302963293825,3.77610246101744,0.000159301482699769,0.0013198727405989
"DBLOAMIM_01334",56.6882327328744,0.226118869717254,0.347789505292915,0.65016012926213,0.515588792343648,0.706339814538251
"DBLOAMIM_01335",136.080489127653,-0.133382552131444,0.238063345319303,-0.560281768503859,0.575287260939597,0.751150234339633
"DBLOAMIM_01336",129.507184683658,-0.31685245284421,0.296263971805163,-1.06949370493347,0.28484726391212,0.489182624463326
"DBLOAMIM_01337",180.604354882826,-0.8301800270709,0.245674979151845,-3.37918020767508,0.000727023352167186,0.00485582175267102
"DBLOAMIM_01338",182.128484075791,-0.250323843959978,0.214343606469881,-1.16786242464924,0.242862262988445,0.446044623052447
"DBLOAMIM_01339",178.374462582146,-0.462621533051716,0.227811585139014,-2.0307199599591,0.0422834103962206,0.129367712488072
"DBLOAMIM_01340",144.727953210634,-0.207193172578729,0.282401476473794,-0.733683035817825,0.463141939979637,0.662456112104695
"DBLOAMIM_01341",72.924955990177,0.044162852912292,0.298106258269859,0.148144668845945,0.882228597707671,0.94731411898845
"DBLOAMIM_01342",124.884725730292,-0.215977281827889,0.257746606982959,-0.837944228853293,0.402062026937636,0.608860897433819
"DBLOAMIM_01343",70.3975768147709,-1.15143294131141,0.387337338141475,-2.97268770120696,0.00295204648379699,0.0160199419099156
"DBLOAMIM_01344",7297.21562472629,-0.626545183322097,0.154451543822312,-4.0565809043832,4.97963183687237e-05,0.000515624842112202
"DBLOAMIM_01346",2015.84100714393,0.301538499709912,0.198963019639582,1.51555047895907,0.129633057026222,0.291964255449041
"DBLOAMIM_01347",823.529011609534,0.602395931226983,0.17318259674038,3.47838606514279,0.000504442830203156,0.00353085650743541
"DBLOAMIM_01348",476.568466523331,1.1523931679778,0.181080720529973,6.36397494225261,1.96598227184699e-10,5.32294985001154e-09
"DBLOAMIM_01349",314.016583609231,0.730410006409481,0.19574188500756,3.73149572142554,0.000190346243572891,0.00154610271392432
"DBLOAMIM_01350",512.820044686454,0.409568437467498,0.180953851936185,2.26338612350698,0.0236118974024835,0.0829215587997957
"DBLOAMIM_01351",201.799514271117,0.468636872203367,0.212553955879504,2.20479016852095,0.0274688222642318,0.0929527504981203
"DBLOAMIM_01352",287.435356114319,0.381344060133146,0.210496346962385,1.81164217639032,0.0700415035870381,0.18862514014135
"DBLOAMIM_01353",302.863230955278,0.400843855102017,0.237423753985839,1.68830560705365,0.0913525794529192,0.22865680059551
"DBLOAMIM_01354",326.881222042478,0.286150107887115,0.279781774723217,1.02276178700417,0.306420489679754,0.51164906698516
"DBLOAMIM_01355",413.839982342984,0.542216928051082,0.174605603028667,3.10538103386098,0.00190034047897408,0.0110001317840385
"DBLOAMIM_01356",71.9674336383253,0.170859654880028,0.307686749715819,0.555303909049819,0.578686805537163,0.752262971782434
"DBLOAMIM_01357",189.56029013907,-0.274255075923214,0.225513424001765,-1.21613636588245,0.223932979407274,0.424915781573108
"DBLOAMIM_01358",136.276589367927,-0.197442430865119,0.235747375701465,-0.837516983074064,0.402302034829129,0.608860897433819
"DBLOAMIM_01359",348.05309819499,-0.184306052437384,0.232327997014918,-0.79330108641857,0.427602424008535,0.628850215549539
"DBLOAMIM_01360",181.994467283805,0.0342035608443752,0.21601870629764,0.158336106305757,0.874191958264647,0.94329228019457
"DBLOAMIM_01361",402.128504069587,-0.0163051753101157,0.179507338737174,-0.0908329176111791,0.927625353685569,0.969195286547827
"DBLOAMIM_01362",163.097071750726,-0.325135423286172,0.234919934225832,-1.38402653805281,0.166350328957122,0.349641175554284
"DBLOAMIM_01363",213.518431496358,-0.0677444462680275,0.239094071587089,-0.283338042714087,0.776917717707466,0.881393791121666
"DBLOAMIM_01364",507.307144878664,0.44307617154021,0.192388785989686,2.30302493599582,0.021277440128948,0.0766474881898298
"DBLOAMIM_01365",631.710702108528,0.049503572730657,0.214019268038185,0.231304280144649,0.817078421766312,0.906887484218392
"DBLOAMIM_01366",450.510854661511,0.514170140535825,0.19852319941379,2.58997508630777,0.00959828781341703,0.0417136559629906
"DBLOAMIM_01367",175.866909960277,0.608519647075471,0.224290662777498,2.7130850635505,0.00666599926465952,0.031550725842881
"DBLOAMIM_01368",664.056732419835,-0.0412351784294419,0.188723751123707,-0.218494906888601,0.827043526178318,0.912175032377138
"DBLOAMIM_01369",41.1344717265619,0.0985098336373038,0.441334185878578,0.223209161649686,0.823372721844607,0.910119628448077
"DBLOAMIM_01370",363.033161337397,0.144802647143438,0.192565551323119,0.751965479539294,0.452071818658896,0.651583766103663
"DBLOAMIM_01371",186.031014894225,0.235415124786137,0.238220446967321,0.988223839653997,0.323043035192111,0.527511259801384
"DBLOAMIM_01372",181.50056902342,-0.493664535085841,0.237449496998874,-2.0790296097708,0.0376146290226372,0.118096802841647
"DBLOAMIM_01373",156.112528707969,-0.0932944833327724,0.228804044346251,-0.407748401473136,0.683458398867703,0.827776935232745
"DBLOAMIM_01374",34.7654625340107,-0.822445553688178,0.511467679354138,-1.60801080280719,0.107832812843206,0.255671396176265
"DBLOAMIM_01375",166.984193018212,0.482568874735769,0.219313665159333,2.20035935464933,0.0277814091834308,0.0936656169901052
"DBLOAMIM_01376",460.788589105001,0.383104972611268,0.211185137486744,1.81407165850066,0.0696666942363944,0.187816633926382
"DBLOAMIM_01377",436.30303768054,0.0944948914329442,0.199465262006396,0.473741093975121,0.635684545225844,0.794763497953662
"DBLOAMIM_01378",202.502781054832,-0.524803270698462,0.256784319203948,-2.04375123966056,0.0409781284200039,0.126760353024042
"DBLOAMIM_01379",510.548474490474,0.163185077616424,0.172061999397052,0.948408586371569,0.342921489931022,0.549704781592401
"DBLOAMIM_01380",495.820724697256,0.168639973980776,0.165385981107958,1.019675143268,0.307882554093033,0.513409451129971
"DBLOAMIM_01381",439.038806968662,0.277269135222085,0.185965594538197,1.49097006847218,0.135969353463822,0.302447731468114
"DBLOAMIM_01382",194.495859866225,-0.0408859389669048,0.218826385280754,-0.18684190626486,0.851784588992197,0.928884190161261
"DBLOAMIM_01383",57.2566808175414,-0.15581345019176,0.345744781294018,-0.450660309632432,0.652234392488115,0.804641357165841
"DBLOAMIM_01384",169.415520458783,0.0641514420925452,0.226951231063887,0.282666200098674,0.777432728388094,0.881393791121666
"DBLOAMIM_01385",90.2071594889992,-0.559678250631839,0.298358607888213,-1.87585756145348,0.0606748414259724,0.169003595918804
"DBLOAMIM_01386",129.292241022927,-0.936776882466982,0.289301895671659,-3.23805995218977,0.00120345517043648,0.00753805999790808
"DBLOAMIM_01387",150.689158911145,-0.107693850922048,0.238767553196446,-0.451040560077454,0.651960316420544,0.804641357165841
"DBLOAMIM_01388",194.776670669009,0.464912805476793,0.219138599704838,2.12154684799023,0.0338758098899743,0.110314418379255
"DBLOAMIM_01389",1092.74058785794,0.355269980539738,0.18417629443612,1.92896692610438,0.0537349682896104,0.154105524092527
"DBLOAMIM_01390",663.131761593521,-0.0791938845580519,0.155723208835494,-0.508555437241936,0.611063871536528,0.77592477485072
"DBLOAMIM_01391",354.048319334921,0.0770627104564494,0.1866959227011,0.412771255748455,0.679774213027092,0.825299647252757
"DBLOAMIM_01392",6137.98403136902,0.967688977354161,0.239458317697911,4.04115833877589,5.31878295818379e-05,0.000540028043899467
"DBLOAMIM_01393",250.548322752381,0.165613115922577,0.202197523956283,0.819065993896066,0.412748762441844,0.61642829970617
"DBLOAMIM_01394",285.796622715758,-0.285599449031366,0.206903424678141,-1.38035148270574,0.167478450753188,0.351718714759405
"DBLOAMIM_01395",657.894380203546,0.326956940265719,0.156701384166319,2.08649682327436,0.0369336426618026,0.117128809705056
"DBLOAMIM_01396",454.842692796403,-0.239337400320524,0.200363402168343,-1.19451655207689,0.232275969942,0.434848247073574
"DBLOAMIM_01397",155.098675055864,0.29030325979508,0.228189473179565,1.27220268205202,0.20330111494032,0.400870953343561
"DBLOAMIM_01398",493.148867583005,0.401535741234079,0.205681159889814,1.9522242165942,0.0509115902680352,0.148435943377463
"DBLOAMIM_01399",1048.10252967644,0.0881016428710436,0.213770203510191,0.412132474144571,0.680242327553625,0.825463331187157
"DBLOAMIM_01400",244.18590477073,-0.299045792142653,0.198902994211925,-1.50347556771332,0.13271645269816,0.296521763881071
"DBLOAMIM_01401",165.977180952023,0.307508108172666,0.256050178223711,1.20096814736054,0.229763557399251,0.43198552588166
"DBLOAMIM_01402",110.128952082441,0.295330264305972,0.255258264707653,1.15698610050575,0.247278039174964,0.450539871666107
"DBLOAMIM_01403",199.075671874681,0.704116481491241,0.209593212922828,3.35944314070178,0.000780997209686236,0.00516155111283449
"DBLOAMIM_01404",703.539593441379,-0.136767469004679,0.205005896254325,-0.667139196986849,0.504683224915368,0.699005698755168
"DBLOAMIM_01405",172.837396093598,-0.176244832139935,0.269860135870633,-0.653096951764763,0.513693777297085,0.704614059516689
"DBLOAMIM_01406",362.921868627488,0.0633599311876738,0.184222888580363,0.343930831157467,0.730898304780465,0.857764195383457
"DBLOAMIM_01407",752.362205127782,0.0629657387166797,0.171450086668394,0.367254050086679,0.713429525596773,0.845914110752258
"DBLOAMIM_01408",195.708473862984,-0.127764232835907,0.253223921264238,-0.504550408184325,0.613874648809173,0.77782720490095
"DBLOAMIM_01409",2457.93076579558,0.132284477917529,0.20443910414913,0.64706054386265,0.517592760096195,0.707929695775241
"DBLOAMIM_01410",19.6366465418161,-1.34814118356629,0.636618176031019,-2.11766052922215,0.0342038279288451,0.110843293082152
"DBLOAMIM_01411",1215.69859724402,0.00407311614420229,0.164515470170854,0.0247582561079043,0.980247787642747,0.989558084568207
"DBLOAMIM_01412",878.057301687934,0.0809811576409209,0.174685955136903,0.463581388540682,0.642947691170699,0.79873261837496
"DBLOAMIM_01413",517.317418020308,0.00781494046260987,0.177891163405734,0.0439310211535666,0.964959387858698,0.984508808196191
"DBLOAMIM_01414",571.700962569576,-0.248926640892132,0.161808568030397,-1.53840210022357,0.123950329058662,0.283218628466162
"DBLOAMIM_01415",630.334692677992,0.360022067268304,0.172928972945743,2.08190716185692,0.0373509504891222,0.117856758560914
"DBLOAMIM_01416",680.627182817123,-0.168689506509651,0.158679766394821,-1.06308138928012,0.287745043480155,0.490654383770749
"DBLOAMIM_01417",703.7141447448,-0.10546009786511,0.212812681338827,-0.495553635251665,0.620209371609016,0.783193178390925
"DBLOAMIM_01418",2456.71177807418,0.27366327799739,0.157617120411957,1.73625350648539,0.0825190201408522,0.213988560983178
"DBLOAMIM_01420",542.329771784484,0.314152033530165,0.171001034283016,1.83713528311312,0.0661899266160011,0.181477424048737
"DBLOAMIM_01421",166.062148973512,-0.0268514270594782,0.234653494070276,-0.114430118187102,0.908896839937694,0.959848558365174
"DBLOAMIM_01422",319.968441510594,-0.030923199901691,0.195263324428674,-0.158366656883314,0.874167886136615,0.94329228019457
